Pathway Name,Reaction,Global Score,Rule ID,Reaction Rule,Rule Score,dfG_prime_o,dfG_prime_m,dfG_uncert,Normalised dfG_prime_o,Normalised dfG_prime_m,Normalised dfG_uncert,FBA,FBA Flux,FBA Normalised Flux,UniProt,Selenzyme Score
D,pathway,,,,,-4139.310159317443,-4139.310159317443,29.45833705083892,,,,fba_obj_biomass;fba_obj_fraction,0.8769972144269679;0.0,,,
D,RP1,,RR-02-3ba46b4bd2f1c684-16-F,[H]OC(=O)C([H])([H])C([H])([H])[H].CC(O)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O>>[H]OC(=NC([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N=C(O[H])C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])OP(=O)(O[H])O[H].[H]OC(=O)C([H])(O[H])C([H])([H])[H],0.8251685759721918,-4139.310159317443,-4139.310159317443,29.45833705083892,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
A,pathway,,,,,-4706.91753523791,-316.6865873472266,62.9656012062073,,,,fba_obj_biomass;fba_obj_fraction,0.8769972144269695;0.0,,,
A,RP1,,RR-02-9d913a3fa43bc60f-16-F,[H]OC(=O)C([H])([H])C([H])([H])[H].CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCSC(=O)C=CCC(=O)O>>[H]OC(=NC([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N=C(O[H])C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])OP(=O)(O[H])O[H].[H]OC(=O)C([H])=C([H])C([H])([H])C(=O)O[H],0.6270361626299614,-4390.230947890684,-4390.230947890684,31.593537651602567,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
A,RP2,,RR-02-2f6babfa41c61f16-16-F,[H]OC(=O)C([H])=C([H])C([H])([H])C(=O)O[H].CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCSC(=O)C(O)CCC(=O)O>>[H]OC(=O)C([H])([H])C([H])([H])C([H])(O[H])C(=O)O[H].CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCSC(=O)C=CCC(=O)O,0.8251685759721918,-316.6865873472266,-316.6865873472266,31.485905482213173,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
B,pathway,,,,,17.312785729580355,17.312785729580355,22.516115755446357,,,,fba_obj_biomass;fba_obj_fraction,0.8769972144269659;4.397543550141019,,,
B,RP1,,RR-02-b899d01e51a459ad-16-F,[H]OC(=O)C([H])([H])C([H])([H])[H].CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(O)=NCCC(O)=NCCS.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>[H]OC(=NC([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N=C(O[H])C([H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C([H])(O[H])C1([H])OP(=O)(O[H])O[H].[H]OP(=O)(O[H])O[H].Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,0.8251685759721918,17.312785729580355,17.312785729580355,22.516115755446357,,,,fba_obj_biomass;fba_obj_fraction,0.0;4.397543550141019,,,
D,pathway,,,,,3890.870035947447,-857.5741876736053,192000.0659687241,,,,fba_obj_biomass;fba_obj_fraction,0.8769972144269715;0.0,,,
D,RP1,,RR-02-9d5023af1395da1f-16-F,[H]OC(=O)C([H])([H])C([H])([H])[H].CSCCC(N)C(=O)O.CSCCC(N)C(=O)O.[H+].[H+].CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.CC1=C(CCC(=O)O)C2=NC1=CC1=NC(=CC3=NC(=C(O)C3(C)CC(=O)O)C=c3[nH]c(c(CCC(=O)O)c3C)=C2)C(=O)C1(C)CC(=O)O>>[H]OC(=O)C([H])([H])C([H])([H])c1c(C([H])([H])[H])c2c([H])c3nc(c([H])c4nc(c([H])c5c(C([H])([H])[H])c(C([H])([H])C([H])([H])C(=O)O[H])c(c([H])c1n2[H])n5[H])C(C([H])([H])[H])(C([H])([H])C(=O)O[H])C4([H])C([H])([H])C([H])([H])C(=O)O[H])C(C([H])([H])[H])(C([H])([H])C(=O)O[H])C3([H])C([H])([H])C([H])([H])C(=O)O[H].[H]O[H].C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,0.3842843961108768,4662.870035947447,4577.295848273841,192000.0659687241,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
D,RP2,,RR-02-f76598bbe276a1fc-16-F,[H]OC(=O)C([H])([H])C([H])([H])c1c(C([H])([H])[H])c2c([H])c3nc(c([H])c4nc(c([H])c5c(C([H])([H])[H])c(C([H])([H])C([H])([H])C(=O)O[H])c(c([H])c1n2[H])n5[H])C(C([H])([H])[H])(C([H])([H])C(=O)O[H])C4([H])C([H])([H])C([H])([H])C(=O)O[H])C(C([H])([H])[H])(C([H])([H])C(=O)O[H])C3([H])C([H])([H])C([H])([H])C(=O)O[H].O=C=O.O=C=O>>[H]OC(=O)C([H])([H])c1c(C([H])([H])C([H])([H])C(=O)O[H])c2c([H])c3c(C([H])([H])C([H])([H])C(=O)O[H])c(C([H])([H])C(=O)O[H])c(c([H])c4nc(c([H])c5nc(c([H])c1n2[H])C([H])(C([H])([H])C([H])([H])C(=O)O[H])C5(C([H])([H])[H])C([H])([H])C(=O)O[H])C([H])(C([H])([H])C([H])([H])C(=O)O[H])C4(C([H])([H])[H])C([H])([H])C(=O)O[H])n3[H].[H+].[H+],1.0,-772.0000000000001,-772.0000000000001,0.0,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
